cdate,fdust,ozone,nd,cm,sagas,airquality,air_index
20181210,33,0.009000000000000001,0.042,0.7,0.005,good,3
20181210,35,0.013,0.033,0.7,0.003,good,3
20181210,37,0.01,0.034,1.0,0.003,good,3
20181210,38,0.006999999999999999,0.047,0.7,0.004,good,3
20181210,31,0.006999999999999999,0.044,0.8,0.006999999999999999,good,3
20181210,27,0.01,0.03,0.6,0.006,good,3
20181210,34,0.006,0.038,0.4,0.005,good,3
20181210,30,0.006,0.038,1.3,0.003,good,3
20181210,42,0.005,0.034,0.6,0.004,normal,4
20181210,31,0.008,0.036000000000000004,0.9,0.009000000000000001,good,3
20181210,31,0.012,0.035,0.8,0.005,good,3
